"activities","subject","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"WALKING",2,-0.045579886875,-0.350385994166667,0.1386754628,-0.0206520049130435,0.0952697523173913,0.0381236143928571,-0.576993277222222,-0.751760243333333,-0.884702554615385,-0.675864109947368,-0.689976902864865,-0.67366572,0.00727645246153846,-0.016272889,-0.0221801579423077,0.0161525420321429,-0.101749690518519,-0.706064379171429,-0.297732607222222,0.171129544737931,0.0764579019545455,0.0278122728888889,-0.0592956609285714,-0.447299853030303,-0.384426825323529,-0.409462670117143,-0.536484166657895,-0.609142547918919,-0.617703496714286,-0.514609003,-0.474159221890909,-0.380196536514286,-0.870076548175,-0.922934621,-0.918273843,-0.66078028025,-0.551564295052632,-0.503105992742857,-0.87530497275,-0.9083902675,-0.908700704,-0.85415253925,-0.75356316425,-0.5710480882,-0.466768276083333,-0.59202837,-0.090614381134,-0.0960678883538462,-0.54242687555,-0.00259500495652174,0.09579408205,-0.0696344555290323,-0.882536159925692,-0.764014685384615,-0.798200850594595,-0.42948792496875,-0.312174071724138,-0.0943718117083333,0.053396749995,0.0950982641428571,0.0267246609642857,-0.00692462228076923,0.003292054375,-0.580814129575,-0.66690941125,0.0192398036956522,-0.221862215523333,-0.300131358464286,-0.296571011870968,-0.556504884416667,-0.659284629257143,-0.617848474542857,-0.85394246425,-0.88797076025,-0.9322157015,-0.89100181255,-0.89889293775,-0.771153587,-0.445427629428125
"WALKING",3,-0.1488805225,-0.263015396133333,0.136850770555556,-0.0478070026451613,0.02851199104,0.114528286765385,-0.87385257225,-0.8668300985,-0.883532394634146,-0.622973954428571,-0.595836955838235,-0.4393731238,0.0404511398666667,0.0940485714208333,0.0508508032962963,0.008614879,-0.0147386985714286,-0.501653287621622,-0.482014753333333,0.0629569756,-0.11828153596,-0.146486725566667,-0.342187890375,-0.39892521503125,-0.365877908264706,-0.400272682405714,-0.4320504095,-0.457007490818182,-0.485787243257895,-0.578781175529412,-0.516785380634146,-0.59127637915625,-0.851885330487805,-0.83541798095122,-0.82162572325,-0.515283366388889,-0.505391202194444,-0.498371082891892,-0.840337793170732,-0.804276730707317,-0.872814065121951,-0.7797483894,-0.708373890097561,-0.56284505585,-0.568095475011429,-0.574377995973684,-0.0894289115367347,-0.132824329245283,-0.522262622333333,0.0517228704409677,0.00553762986206896,0.0301391610461538,-0.8173070164,-0.737932855333333,-0.618244952194444,-0.472336632114286,-0.335863443290323,-0.151736863517241,-0.0217561062225806,-0.0864568985225806,-0.159525553333333,0.08812504375,-0.0479369706071429,-0.602505311588235,-0.599787557222222,0.10726267192,-0.39253384478125,-0.404656441029412,-0.45247254231,-0.553659417,-0.754257203205882,-0.521572507868421,-0.830514565121951,-0.879591417692308,-0.854557918292683,-0.867573735853658,-0.840044573341463,-0.661331947385,-0.511339977275
"WALKING",4,-0.220722027576923,-0.503396895263158,0.0439186382264151,-0.116346424714815,0.0752484011666667,-0.0256836893636364,-0.182082551185185,-0.128197565607143,-0.46546633165625,-0.34509383,-0.209597026403704,-0.33338025568,0.0815373266421053,0.0066251575,0.0550723725,-0.00360935203703704,-0.00832439387,-0.087615511704,0.177918624333333,0.0777207722105263,0.040601554,0.163610599909524,0.0775837215684211,-0.00452544931578947,-0.03770403232625,-0.259536398047619,-0.326460796666667,-0.34281233437931,-0.534929182382609,-0.450295267310345,-0.484908205535714,-0.408389226916667,-0.57919324137037,-0.502330225103448,-0.680800039130435,-0.528659211965517,-0.571297822413793,-0.548394531612903,-0.607291446896552,-0.558294409884615,-0.623333766666667,-0.493362058888889,-0.420796950774194,-0.625617715172414,-0.626896263535714,-0.381059747875,-0.151012058043182,-0.120192555140741,-0.33126192602439,-0.0588968652666667,0.0106614141758621,-0.0458071143967742,-0.557725101060606,-0.6107259119,-0.487704515364706,-0.264466855,-0.182157828610526,-0.133344417181818,0.141643088073684,0.0502865234105556,0.2523695883,-0.31611528125,0.0689738447782609,-0.221232480952381,0.1641999066,0.150330950263158,0.099427553715,0.0252785367619048,-0.0109530444444444,-0.367104817923077,-0.43243389375,-0.268914413730435,-0.3954416624,-0.706522575,-0.473732248571429,-0.689398538214286,-0.62268066128,-0.5793354387,-0.507813731
"WALKING",5,-0.486940322214286,-0.3224925285,0.101095436576923,0.0496029432666667,-0.000996084827586207,-0.0755688486481482,-0.834456331444444,-0.669795473947368,-0.682799878325,-0.62701763715625,-0.437910793303704,-0.0829390889583333,0.0406027674259259,0.00250052389090909,0.0139503580346154,0.0175105416304348,0.00791305004230769,-0.481123642235484,-0.57862248,0.07613272592,-0.1551723058,-0.216891408576923,-0.200981199615185,-0.249095505413793,-0.293433796903226,-0.400161283,-0.490872640857143,-0.603103957222222,-0.717271448333333,-0.496016054617647,-0.431741096965517,-0.239599060210345,-0.828920302179487,-0.853896699459459,-0.791775582657895,-0.645612403055556,-0.548304413324324,-0.57223724846875,-0.888558054864865,-0.860702905897436,-0.866254932972973,-0.780412648421053,-0.728557423589744,-0.446917185555556,-0.460356284125,-0.686365749482051,-0.157359366541522,-0.140791811253061,-0.446583855138462,0.0968848973758621,-0.0307818370448276,-0.0379056013245161,-0.722361125145946,-0.596483747921053,-0.582933954655172,0.186714835341667,0.341949328909091,0.377706001761905,-0.106990991655758,-0.222002887403571,-0.105888377627586,-0.0613011176428571,-0.110322172,-0.310781242857143,-0.457206733057143,-0.0472513510357143,-0.285647268469667,-0.444671561911538,-0.402618987613333,-0.710009397055556,-0.699073225057143,-0.66741872972973,-0.832045812105263,-0.820303985,-0.837165074594595,-0.799680754358974,-0.837168708333333,-0.750306757277778,-0.383482972175556
"WALKING",6,-0.0697642914954546,-0.269960548428571,0.0307924141176471,0.043431073615,-0.0964954710404545,-0.089874380375,-0.941325253103448,-0.893274509642857,-0.847769830107143,-0.532535464964286,-0.5144418084,-0.4242778128,-0.0193105784736842,-0.0515623502272727,-0.0538343765,-0.108286221811111,-0.0103552562,-0.466123644214286,-0.387861795384615,0.17630862045,0.00440493166666666,0.0242551385789474,0.0394273818,-0.314432377307692,-0.38091376962963,-0.354897131666667,-0.420271957085714,-0.20937698937037,-0.418607208535294,-0.522551434782609,-0.380504454444444,-0.5574942385,-0.816363560689655,-0.852129621034483,-0.849585837931034,-0.603324794103448,-0.68790924,-0.543428650178571,-0.835305427931034,-0.913614447241379,-0.877199996206897,-0.588883599310345,-0.638064421357143,-0.552604576923077,-0.272250814782609,-0.214506701913043,-0.172427996640526,-0.0864155207985417,-0.230678301186047,0.125169074111111,0.05011022675,0.001650976,-0.893262360344828,-0.871696242592593,-0.735668612961539,-0.388847641111111,-0.103859446,0.0271020814615385,0.02865181097,-0.00659922092222222,0.0938052068166667,0.107276450735294,-0.0729236185727273,-0.47428591932,-0.5577006704,0.0699590403888889,0.031871796715,-0.01162693745,-0.00730456961904762,0.0417444523846154,-0.190478478256522,-0.127657581615385,-0.867354433448276,-0.891884003448276,-0.882858905517241,-0.773178675517241,-0.86590332,-0.630434330103448,-0.3387050485
"WALKING",7,-0.298727468615385,-0.404566129571429,0.1611799796,-0.046971773,-0.0384085197692308,-0.0350577612857143,-0.497642433845854,-0.793560446334737,-0.659721644055556,-0.695036612393939,-0.518512929733333,-0.142743999230769,0.0244909256133333,-0.0576983081033333,-0.019095948,-0.111318773883871,-0.102545230464286,-0.5532805126,-0.762184396486487,-0.117888940064516,-0.0340596939310345,-0.1543231355,-0.226167975518519,-0.540643872074074,-0.3648221164,-0.472406421833333,-0.467322797005882,-0.445069717757576,-0.438779774157895,-0.475867975522222,-0.432177857854054,-0.426912770939394,-0.816907331,-0.84798931215,-0.838484382820513,-0.643039030974359,-0.605185092630976,-0.619837989473684,-0.8165220102,-0.641618914390244,-0.823880191731707,-0.812236430292683,-0.69052392602381,-0.496718743486486,-0.552208510025641,-0.77080664002439,-0.0165320408311111,-0.0978799724241177,-0.573046096166667,-0.16381174430303,-0.0177175623666667,-0.190976662813158,-0.542241259731707,-0.632452687027027,-0.471333358571429,0.0124432970814815,0.09279114,0.336985833869565,-0.104767019107143,-0.0167086972068966,-0.0977821785555556,-0.207007598085714,-0.07845457015625,-0.49374558383871,-0.566049380607895,-0.0656545048384615,-0.122849899235294,-0.438806860444444,-0.300550465706061,-0.563591242026316,-0.623295785714286,-0.586033357236842,-0.754052534125,-0.7593074822,-0.787576041107895,-0.812208292585366,-0.79564877452381,-0.720633184175,-0.531408652857143
"WALKING",8,-0.627080543646667,-0.466909567,0.0928942909302326,0.0696888368823529,0.133970815619048,0.005846874,-0.713493942,-0.8069134153125,-0.816006491,-0.514754176392857,-0.4100058246125,-0.124371959130435,-0.0221421440869565,-0.0275147909047619,0.0102394257043478,0.0440051108704348,0.0558429885454545,-0.373486964074074,-0.43516129328,0.19059871287,-0.310449730169048,-0.270904238008696,-0.277649745,-0.214914542823077,-0.323217034444444,-0.4999296734,-0.6019783811,-0.680912261707143,-0.588526725533333,-0.310018845962963,-0.4237941435,-0.486064115538462,-0.9079066140625,-0.8645987015625,-0.87059076,-0.44873109102963,-0.472487841740741,-0.448025716076923,-0.864916520625,-0.9145764815625,-0.936673373125,-0.788830169375,-0.670916862,-0.548295855125,-0.592130097067857,-0.727529277857143,-0.0971233376275,-0.194643486271905,-0.51093002195122,-0.00134637788823529,0.0638487246,0.0667717343566667,-0.773731812384615,-0.484269263666667,-0.55720425575,-0.0634508743913043,-0.0223368822173913,-0.0769051177272727,-0.042121496028,-0.140479047091667,-0.193634322571429,-0.04078987448,-0.079844127752,-0.320830661653846,-0.36404996312,0.177568688183158,-0.360951832407407,-0.481045466272727,-0.351583891862069,-0.652147602068965,-0.675363097142857,-0.643655927033333,-0.9173262209375,-0.8868720734375,-0.86867334421875,-0.873931668125,-0.9432276003125,-0.608881203193548,-0.649864936096774
"WALKING",9,-0.33401230535,-0.268962632058824,0.06394802244,0.003525619155,0.020872985826087,0.148064926375,-0.293363401961538,-0.62984568962069,-0.823893967407407,-0.411346971428571,-0.52041323896,-0.24163014692,0.0812647151875,0.0761126648272727,0.0314687227055555,-0.081650820368421,0.0660738865294118,-0.511459081678571,-0.468880868928571,-0.08321681205,-0.17116292034,-0.0437402158076923,-0.228581955433333,-0.360018367137037,-0.344099980096296,-0.342800724625,-0.566753701192308,-0.567048889748276,-0.649391392692308,-0.561473542821429,-0.5833954918,-0.37477195052,-0.772817459677419,-0.78986151483871,-0.81463229516129,-0.6187379224,-0.746396502413793,-0.653087939354839,-0.8419149646,-0.885651263,-0.895644908064516,-0.772319191258064,-0.742297636451613,-0.68485849483871,-0.577167643366667,-0.746946511724138,-0.180072986939744,-0.117722649022727,-0.4305452307275,0.196068454009524,-0.0071178982631579,0.0381297962409091,-0.690650075551724,-0.676119428065517,-0.694090947727273,-0.254832606708333,-0.193645424695652,-0.00792425740000001,0.112586864333333,0.0189311131,0.0247659361791667,0.0095556528445,0.136181843315789,-0.665843349771429,-0.635121394285714,-0.040535746996,-0.255272508594737,-0.151439889625,-0.312002364438095,-0.554188460577778,-0.5310814764,-0.495814256666667,-0.813985404193548,-0.851861701290323,-0.849486415,-0.808455287096774,-0.87549989516129,-0.731975639677419,-0.544835740688
"WALKING",10,0.00679685875,-0.155499854444444,0.229507834130435,-0.00651999857692308,0.0759863430227273,0.202928018545455,-0.861851058378378,-0.76079222625,-0.908310414157895,-0.824973958064516,-0.385713986764706,-0.400809470416667,0.04962075634,0.0240773175185185,-0.104675267473333,-0.050440667125,-0.113327553551724,-0.376872857969697,-0.478233768527778,0.00901413920344827,-0.353466260185185,-0.38862153015,-0.53486696051,-0.477329787516129,-0.477946110096774,-0.383105643345946,-0.671611036947368,-0.753537495189189,-0.718809740526316,-0.446232570546857,-0.455715788542857,-0.425005686625,-0.96266361525,-0.9364042995,-0.9595174725,-0.616705063402632,-0.5715541557,-0.549447901710526,-0.9576454165,-0.94294377825,-0.926919779,-0.70495826495,-0.591714222054054,-0.660680013911765,-0.526325471177143,-0.756837737438378,-0.038945416558125,-0.103619363644444,-0.633462026638298,0.0877190829413793,0.015224371962963,0.00892772185714286,-0.687606025537838,-0.651769504571429,-0.5881289515625,0.158835489259259,0.358821706111111,0.577605401923077,-0.201535002054167,-0.1369773609375,-0.372648941872727,0.0323502123296296,-0.138126249245161,-0.405159237857143,-0.553050041034483,0.0704343649047619,-0.464317062972222,-0.562919772317647,-0.546213826636364,-0.830306221571429,-0.71558213045,-0.849844469027027,-0.938383817,-0.9513748715,-0.93374321925,-0.94897306075,-0.8881776495,-0.552666593117949,-0.65636800183871
"WALKING",11,-0.4498690089375,-0.363496652066667,0.114798427857143,0.0877435215240741,-0.00993398582368421,-0.0843522229043478,-0.600161633835135,-0.598978813783784,-0.628645399513889,-0.535052057545455,-0.332645818,-0.204272938906452,0.025128728608,0.0404015345,-0.184153163562963,-0.040425204,-0.223730175393939,-0.265669523257143,-0.239010244285714,-0.0433144171518519,-0.303957141939394,-0.366466369617647,-0.379197758740741,-0.570218030636364,-0.406656244285714,-0.473324163411765,-0.521856256913889,-0.612201353114286,-0.629199520157895,-0.553538698066667,-0.257874591537143,-0.411222689212121,-0.87174174,-0.852190195785714,-0.864066296190476,-0.654139635439024,-0.613674480128205,-0.548387825333333,-0.897174684047619,-0.826063559756098,-0.860664425714286,-0.772019277609756,-0.735670765904762,-0.612518872410256,-0.617711207775,-0.756080717804878,-0.0867153553511111,-0.0692086083487273,-0.556589637425926,0.0539680672121212,-0.0373553792344828,0.0989980418518518,-0.588485636052632,-0.692037742710526,-0.621749723368421,-0.130047696366667,-0.128671040794118,-0.237266985275862,-0.0894055993548387,-0.250747900821429,-0.23430514804375,-0.0177796152730769,-0.289466901733333,-0.0934268216794118,-0.267506078,-0.0533975383322581,-0.259233093914286,-0.407961618225806,-0.352776122781818,-0.639419927513514,-0.591317490075,-0.629721790710526,-0.841320298809524,-0.819011295238095,-0.843543587142857,-0.902415757380952,-0.843579978571429,-0.706678315536585,-0.679893589861111
"WALKING",12,-0.217984844,-0.127407001761905,0.0836611462142857,-0.05325850351875,-0.155173140246429,0.03034450967,-0.204186303594737,-0.342662744845833,-0.674401805263158,-0.083767921335,-0.252515655833333,-0.132837371,0.10680149535,0.0977438337647059,0.0775592622727273,-0.0324026318823529,-0.0872317458823529,-0.0811221454285714,-0.126976982380952,-0.132952293636364,0.199789679357143,0.0216961948235294,-0.0903982080722222,0.0918671443333333,-0.141133162043478,-0.196559539176471,-0.21123856395,-0.227745354478261,-0.29543406456,-0.420437958333333,-0.279847644961905,-0.199784142857143,-0.427245260304348,-0.507476112714286,-0.40096251592,-0.6889347388,-0.685778761363636,-0.558610208826087,-0.5546843845,-0.597657809130435,-0.5967718116,-0.58833293375,-0.578273054478261,-0.7217637608,-0.730184295,-0.495613013086957,-0.153063339068951,-0.201678999446512,-0.248952620411765,0.112147873439286,-0.00880102,-0.0727183484583333,-0.45404561252381,-0.58672835173913,-0.77472679173913,-0.204274116631579,-0.228792859263158,-0.209485363978261,0.18880952736,-0.0274859398421053,-0.0615455456666667,-0.0523993541333333,0.187398818333333,-0.215266599611111,-0.197949965294118,-0.236472972352941,0.0848067003636364,0.139000788209524,-0.112147074966667,-0.240594194809524,-0.311394933157895,-0.218819109775,-0.61873746452381,-0.525220597091304,-0.468356652916667,-0.481870762083333,-0.634663713333333,-0.560467115416667,-0.62713131
"WALKING",13,-0.4670103375,-0.483547915625,0.0942524350980392,0.189626217291667,-0.00150268103125,-0.0579368216333333,-0.609370336571429,-0.651187049794118,-0.665445294786111,-0.696537735405405,-0.642903896611429,-0.50616286046875,0.0465561032727273,0.12939233204,-0.0407072095,0.0109032960689655,-0.153678664211724,-0.476557326424242,-0.645336329727273,-0.0590920837037037,-0.282658511545455,-0.0625853849935484,-0.240747431786364,-0.675370713090909,-0.564409248429412,-0.673980376254839,-0.495551941375758,-0.41489783415625,-0.4391792052625,-0.556442059972222,-0.532327594526316,-0.58557678303125,-0.91164478175,-0.891889809,-0.90892793675,-0.735694699717949,-0.693661328589744,-0.727991898282051,-0.92201484,-0.9191251225,-0.8949379765,-0.83802740635,-0.894529735,-0.586177096045946,-0.632612522294118,-0.629259500125,-0.09357462349,-0.195197100519231,-0.6400015168,0.187525641782609,0.100765682032143,-0.0499893179925926,-0.771276425648649,-0.746765135916667,-0.585288730833333,-0.298255762363636,-0.2100344764,0.279386350275862,-0.175706611233333,-0.157131800807407,-0.187078095914286,-0.0822771873928572,-0.180260176551724,-0.517451363875,-0.490850340057143,0.000122206608695654,-0.0483233579285714,-0.184951460482759,-0.217705092192,-0.453027434734242,-0.445396404578947,-0.651797451048485,-0.92715614825,-0.90936545925,-0.90914287675,-0.92133339025,-0.924182109,-0.888913111947368,-0.521771202
"WALKING",14,-0.1617372814,-0.06846250755,0.146227504183673,0.0891610288787879,-0.0099535556875,-0.0705523376785714,-0.706312192335294,-0.1380036447568,-0.5716657328,-0.210940856125,-0.181098761809524,-0.103291394583333,0.08772775938,0.0718783797304348,-0.130676750383333,-0.088586013,0.0476053258846154,-0.279367419417391,-0.27474971673913,-0.233409988263158,0.193621584333333,0.046555186725,0.0684057204666667,-0.09812796505,0.0169599167,-0.00778515269047619,-0.04680064908,-0.149282210894444,0.00806579825652174,-0.04593911965,-0.0177958567411765,-0.0449127019130435,-0.635886356296296,-0.672312424285714,-0.686598562142857,-0.654952350384615,-0.515313362689655,-0.629135588518518,-0.53823932437037,-0.626628275862069,-0.673672471071429,-0.634826272068965,-0.713328155862069,-0.487736455555556,-0.602728280730769,-0.316421044,-0.0930750634629787,-0.120822571712667,-0.108339508347826,0.00691659130555555,-0.06749254428125,-0.08558772615625,-0.686248605384615,-0.745324448928571,-0.770335827777778,-0.04128885,0.0818161494,-0.185651319527273,-0.0161358866666667,-0.195716801318182,-0.286838746391304,0.15666793725,-0.0882130933076923,-0.21415561995,-0.267787511631579,-0.0197782071428571,0.0812067025454545,-0.0363932415882353,-0.0170852187619048,-0.147792370954545,-0.078080221,-0.141570346166667,-0.733680388448276,-0.67971326,-0.696003097757143,-0.581528058884615,-0.590970592931034,-0.615834772310345,-0.467339547962963
"WALKING",15,-0.291199221777778,-0.1164162357,0.18527634327451,0.0409336373206897,0.0289047817419355,-0.0330706395357143,-0.357525966454545,-0.500480451475,-0.815104273513514,-0.801952778461538,-0.839492791941176,-0.584338126864865,0.116131097884615,0.003987633028,0.0554578018416667,0.009945655428,0.0507839135416667,-0.766287117282051,-0.736199922894737,-0.0858106976758621,-0.0638709684638462,-0.122299192733333,-0.111898285901538,-0.647555955206897,-0.401837602138889,-0.473447315852941,-0.459957019714286,-0.539855170335294,-0.549459125974359,-0.555309791643243,-0.506682863413793,-0.346625930645161,-0.921977281609756,-0.9357821905,-0.90942009002439,-0.787766378351351,-0.686866236459459,-0.72704154483871,-0.90904867075,-0.894284005365854,-0.904231927804878,-0.915116141707317,-0.87970035,-0.54023022575,-0.447118184940625,-0.678945864711429,-0.0834445768934783,-0.138688308144,-0.7170824385625,0.09502454145,0.0469222440363636,-0.0661197942757576,-0.748495333333333,-0.80750025645,-0.74069966368421,-0.699696313666667,-0.287773587776667,-0.101559803392857,0.0206455561935484,-0.0871670278206896,0.00673810335714286,-0.0563548360103448,0.0224191293225806,-0.848234708321622,-0.708577082162162,-0.128593720743478,-0.0815428110714286,-0.284966291986486,-0.577336126137931,-0.721317773486487,-0.74917885342973,-0.7425464082,-0.928690881463415,-0.950295580487805,-0.91984797804878,-0.895030467425,-0.888753091658537,-0.835480599268293,-0.397847842178788
"WALKING",16,-0.366902733714286,-0.373452822445455,-0.100282531104167,-0.0702394905263158,0.0308040352758621,-0.0697257859615385,-0.312491579892857,-0.492704725689655,-0.55546504492,-0.3683030621875,-0.231644816,-0.377086717388889,-0.0178495915727273,0.122715178510526,-0.04998581193125,-0.0609191194090909,0.0922388112222222,-0.336153799022727,-0.01540004582,0.303087044055556,0.1657593019,0.0322612143357143,0.156411891347143,-0.1861741545,-0.261400965789474,-0.259332629263158,-0.209453272941176,-0.149516626419048,-0.268758577705882,-0.304678657631579,-0.2762322623,-0.19677072205,-0.44554267055,-0.480889325,-0.43563348,-0.5947012925,-0.60314879173913,-0.603996984826087,-0.5272104531,-0.620459536157895,-0.46754305273913,-0.238663705652174,-0.396065388,-0.48369034085,-0.4583150435,-0.498527561933333,-0.276496744804762,-0.254230767228261,-0.374232229472222,-0.0511105654238095,0.024652902956129,-0.082690410788,-0.484152674133333,-0.637976816896552,-0.597760641034483,-0.2371951914375,0.0907877653076923,0.206389962466667,0.109396506,0.165549472823529,0.0803460254285714,-0.31801554725,-0.0298783712941176,-0.40873096245,-0.372602169095238,-0.03281744,0.112589483517647,0.1573893316,0.062109429625,-0.12562315247619,-0.1111754279,0.0110882595,-0.520123531684211,-0.419213493636364,-0.640301294181818,-0.493227444285714,-0.550664393,-0.513262484521739,-0.374736281666667
"WALKING",17,-0.299539785777778,0.0699315458333333,0.216632199491525,0.0895516048925926,0.129786441416667,0.0715530421923077,-0.894427539183673,-0.950051052765957,-0.79269515044898,-0.86569456326087,-0.766620808857143,-0.153467776470588,-0.0507334764025641,-0.0947489933828571,-0.00626832388266667,0.0771158381676667,0.0278210849457143,-0.706541862142857,-0.819682339638298,0.112583314631034,-0.06644922561875,-0.213455712127027,-0.355503858624324,-0.6391181855,-0.570657924714286,-0.5210408619,-0.576080903888889,-0.681943385045455,-0.72292877523913,-0.576552700789474,-0.455160086087805,-0.459123328,-0.979891888367347,-0.976291756734694,-0.986546268979592,-0.685223732590909,-0.60292538645814,-0.561607121949565,-0.976052315714286,-0.98042669244898,-0.963218571836735,-0.813943433673469,-0.815178725979167,-0.514041694674419,-0.398503387938462,-0.826391226787234,-0.0547380083980392,-0.0742583396964912,-0.744528125759259,0.204734478356207,0.0313284933451613,-0.00518670358333333,-0.856041410425532,-0.714724819977273,-0.476688327857143,0.1964474548,0.477452863225806,0.735072539,0.0114117699032432,-0.168722672722222,-0.27893132116,0.07307711571875,0.00638215159210526,-0.630978040390244,-0.756507079914894,0.141294041832143,-0.36539599427,-0.459850063825,-0.47209962777619,-0.760004946845652,-0.787872272222222,-0.777186399276596,-0.970834067346939,-0.983900888571429,-0.974636143877551,-0.969725448571429,-0.95466224877551,-0.750509295770833,-0.4837046099
"WALKING",18,-0.25591880685625,-0.26878303265,0.03904509426,-0.0484161196857143,0.090585287,0.0431094052307692,-0.925003506363636,-0.927764591612903,-0.770490189354839,-0.242734203909091,-0.00854404066666667,-0.169053918035,-0.18714075948,-0.07334471745,-0.0564015241896552,-0.0828593040727273,-0.0472429672695652,-0.386305063137931,-0.39735354,0.212523944936842,-0.142472103280769,-0.273159628215789,-0.165091703555556,-0.351076172692308,-0.308553813483871,-0.517019331434783,-0.514786703793103,-0.425703434,-0.366357338518518,-0.52361714806,-0.433985723967742,-0.480173816185185,-0.782500345454545,-0.787635961212121,-0.80304329,-0.443514491193548,-0.50066334012,-0.369485079322581,-0.697703722121212,-0.844887261212121,-0.791898833484848,-0.755017742727273,-0.72905486125,-0.65753526625,-0.657036105,-0.556740339074074,-0.0865416620069767,-0.135284501318,-0.357634249513333,0.0386097878222222,0.108770199282609,-0.0177359538318182,-0.799296815714286,-0.624847335,-0.581066088888889,0.0760669103652174,-0.144498231615385,-0.33071297775,-0.189376384633333,-0.147148724537037,-0.289463673958333,0.0158221113095,-0.0606583066956522,-0.335470433333333,-0.446084648518519,0.143982037847826,-0.281415609,-0.103323069791667,-0.261706294811538,-0.392178896,-0.372525617689655,-0.430566280972414,-0.82894671969697,-0.849581861515151,-0.827471832424242,-0.749171746666667,-0.828010455454545,-0.697765934375,-0.546131553448276
"WALKING",19,-0.284016128722222,-0.192768194956522,-0.11502948877551,-0.163660221934483,-0.1040213479496,-0.122946029586207,-0.0686507004347826,-0.3827223995,-0.31092423,-0.30036556696,-0.392421900416667,-0.389169437695652,-0.0538747187928571,0.021252006,-0.20412674855,-0.0543599587142857,0.0649281126111111,-0.256824678263158,-0.526785542545455,-0.408016776052632,0.01602194153,-0.0828602265555556,-0.101035068566667,-0.159563312158333,-0.247586925722222,-0.134734810565217,-0.20510184345,-0.276081148,-0.312350967411765,-0.3571687538,-0.323315833090909,-0.254096504842105,-0.491130952869231,-0.634534086,-0.63800149596,-0.424624395576923,-0.649081100384615,-0.554998141666667,-0.601972235916667,-0.694957988038462,-0.749033580384615,-0.597579314956522,-0.55030114075,-0.655972631423077,-0.6449263348,-0.554348909416667,-0.194921419772222,-0.104447549039167,-0.29385200386,-0.164196064314815,-0.103182260761905,-0.0224360408275862,-0.652614736666667,-0.556270845,-0.7457457968,-0.31888370475,-0.351111648333333,-0.1127952005,-0.139922516315789,-0.02917270385,-0.0698801923772727,0.109603165055556,-0.00387797564705882,-0.1044928146,-0.418228946666667,-0.173557066652632,0.085820557,-0.0217483358235294,0.0437443761428571,0.00101469117647059,0.0179667586785714,0.0117673998636364,-0.665093570125,-0.684035613016667,-0.711283090464,-0.600368709166667,-0.838537510769231,-0.499190689608696,-0.664096122307692
